Datetime,Open,High,Low,Close,Adj Close,Volume
2022-09-08 12:55:00+05:30,2577.39990234375,2579.0,2572.0,2573.949951171875,2573.949951171875,49175
2022-09-08 13:00:00+05:30,2573.949951171875,2575.699951171875,2571.0,2572.39990234375,2572.39990234375,59942
2022-09-08 13:05:00+05:30,2573.10009765625,2575.39990234375,2571.300048828125,2575.0,2575.0,34790
2022-09-08 13:10:00+05:30,2575.25,2577.5,2574.75,2576.550048828125,2576.550048828125,44815
2022-09-08 13:15:00+05:30,2576.550048828125,2578.949951171875,2576.199951171875,2578.0,2578.0,28158
2022-09-08 13:20:00+05:30,2578.0,2578.0,2576.0,2577.0,2577.0,13002
2022-09-08 13:25:00+05:30,2577.0,2577.64990234375,2574.050048828125,2577.0,2577.0,20358
2022-09-08 13:30:00+05:30,2577.14990234375,2577.60009765625,2575.0,2575.949951171875,2575.949951171875,24049
2022-09-08 13:35:00+05:30,2575.25,2577.0,2573.550048828125,2575.5,2575.5,24195
2022-09-08 13:40:00+05:30,2575.949951171875,2576.550048828125,2574.050048828125,2575.0,2575.0,15291
2022-09-08 13:45:00+05:30,2575.85009765625,2575.89990234375,2573.0,2574.0,2574.0,21956
2022-09-08 13:50:00+05:30,2574.10009765625,2574.949951171875,2571.5,2571.89990234375,2571.89990234375,38299
2022-09-08 13:55:00+05:30,2572.25,2573.14990234375,2571.050048828125,2571.800048828125,2571.800048828125,27198
2022-09-08 14:00:00+05:30,2572.35009765625,2576.0,2571.35009765625,2575.800048828125,2575.800048828125,25158
2022-09-08 14:05:00+05:30,2575.800048828125,2577.0,2575.5,2576.89990234375,2576.89990234375,18642
2022-09-08 14:10:00+05:30,2576.60009765625,2576.89990234375,2574.0,2576.60009765625,2576.60009765625,21005
2022-09-08 14:15:00+05:30,2576.39990234375,2576.89990234375,2574.85009765625,2576.0,2576.0,15089
2022-09-08 14:20:00+05:30,2576.0,2579.64990234375,2575.85009765625,2579.25,2579.25,21662
2022-09-08 14:25:00+05:30,2579.0,2581.89990234375,2579.0,2581.0,2581.0,41917
2022-09-08 14:30:00+05:30,2581.0,2581.449951171875,2577.89990234375,2579.25,2579.25,17376
2022-09-08 14:35:00+05:30,2579.0,2581.0,2578.800048828125,2581.0,2581.0,18744
2022-09-08 14:40:00+05:30,2580.800048828125,2581.5,2579.949951171875,2580.89990234375,2580.89990234375,18178
2022-09-08 14:45:00+05:30,2580.89990234375,2581.0,2579.949951171875,2580.449951171875,2580.449951171875,19734
2022-09-08 14:50:00+05:30,2580.449951171875,2584.800048828125,2579.949951171875,2582.800048828125,2582.800048828125,51461
2022-09-08 14:55:00+05:30,2583.39990234375,2585.0,2582.5,2583.85009765625,2583.85009765625,50450
2022-09-08 15:00:00+05:30,2584.10009765625,2585.5,2582.050048828125,2584.699951171875,2584.699951171875,135960
2022-09-08 15:05:00+05:30,2584.699951171875,2587.0,2584.39990234375,2586.949951171875,2586.949951171875,128939
2022-09-08 15:10:00+05:30,2586.949951171875,2588.800048828125,2586.14990234375,2587.5,2587.5,175555
2022-09-08 15:15:00+05:30,2587.14990234375,2587.5,2584.0,2584.89990234375,2584.89990234375,146458
2022-09-08 15:20:00+05:30,2584.89990234375,2584.949951171875,2581.85009765625,2583.75,2583.75,153630
2022-09-08 15:25:00+05:30,2583.75,2587.0,2583.0,2584.0,2584.0,115871
2022-09-09 09:15:00+05:30,2606.800048828125,2606.800048828125,2592.800048828125,2597.0,2597.0,0
2022-09-09 09:20:00+05:30,2596.699951171875,2596.949951171875,2591.0,2592.85009765625,2592.85009765625,72961
2022-09-09 09:25:00+05:30,2592.89990234375,2594.699951171875,2591.050048828125,2592.199951171875,2592.199951171875,41649
2022-09-09 09:30:00+05:30,2592.199951171875,2596.0,2591.10009765625,2591.449951171875,2591.449951171875,49344
2022-09-09 09:35:00+05:30,2591.300048828125,2592.75,2591.0,2591.64990234375,2591.64990234375,43654
2022-09-09 09:40:00+05:30,2591.699951171875,2593.39990234375,2587.85009765625,2592.699951171875,2592.699951171875,54332
2022-09-09 09:45:00+05:30,2592.0,2593.64990234375,2588.449951171875,2589.25,2589.25,45315
2022-09-09 09:50:00+05:30,2589.199951171875,2590.14990234375,2587.10009765625,2588.64990234375,2588.64990234375,56641
2022-09-09 09:55:00+05:30,2588.60009765625,2590.0,2586.14990234375,2589.64990234375,2589.64990234375,34117
2022-09-09 10:00:00+05:30,2589.800048828125,2594.0,2589.75,2593.39990234375,2593.39990234375,39048
2022-09-09 10:05:00+05:30,2593.449951171875,2593.75,2590.10009765625,2590.199951171875,2590.199951171875,20471
2022-09-09 10:10:00+05:30,2590.300048828125,2590.35009765625,2587.5,2589.449951171875,2589.449951171875,23393
2022-09-09 10:15:00+05:30,2589.0,2591.85009765625,2588.550048828125,2590.0,2590.0,32456
2022-09-09 10:20:00+05:30,2590.050048828125,2593.0,2589.800048828125,2590.0,2590.0,35273
2022-09-09 10:25:00+05:30,2590.0,2591.300048828125,2589.35009765625,2590.0,2590.0,30900
2022-09-09 10:30:00+05:30,2590.0,2591.0,2589.14990234375,2590.050048828125,2590.050048828125,20197
2022-09-09 10:35:00+05:30,2590.050048828125,2590.85009765625,2589.0,2589.39990234375,2589.39990234375,16501
2022-09-09 10:40:00+05:30,2589.39990234375,2589.39990234375,2584.449951171875,2585.60009765625,2585.60009765625,79845
2022-09-09 10:45:00+05:30,2586.14990234375,2587.449951171875,2582.300048828125,2584.0,2584.0,41481
2022-09-09 10:50:00+05:30,2584.14990234375,2584.949951171875,2582.0,2582.75,2582.75,24399
2022-09-09 10:55:00+05:30,2583.0,2586.5,2582.75,2585.050048828125,2585.050048828125,24212
2022-09-09 11:00:00+05:30,2585.050048828125,2585.5,2583.25,2584.60009765625,2584.60009765625,17824
2022-09-09 11:05:00+05:30,2584.60009765625,2584.89990234375,2583.39990234375,2584.699951171875,2584.699951171875,19522
2022-09-09 11:10:00+05:30,2584.699951171875,2586.0,2584.10009765625,2584.5,2584.5,22041
2022-09-09 11:15:00+05:30,2584.85009765625,2584.85009765625,2579.0,2580.550048828125,2580.550048828125,155574
2022-09-09 11:20:00+05:30,2580.89990234375,2582.449951171875,2577.0,2578.89990234375,2578.89990234375,96178
2022-09-09 11:25:00+05:30,2578.85009765625,2580.0,2577.64990234375,2579.449951171875,2579.449951171875,33202
2022-09-09 11:30:00+05:30,2579.5,2580.0,2578.75,2579.949951171875,2579.949951171875,32854
2022-09-09 11:35:00+05:30,2580.0,2580.0,2578.0,2579.35009765625,2579.35009765625,28683
2022-09-09 11:40:00+05:30,2579.300048828125,2580.0,2577.199951171875,2579.10009765625,2579.10009765625,24051
2022-09-09 11:45:00+05:30,2579.10009765625,2580.0,2578.0,2579.949951171875,2579.949951171875,33323
2022-09-09 11:50:00+05:30,2580.0,2582.0,2579.0,2580.0,2580.0,55269
2022-09-09 11:55:00+05:30,2580.0,2580.050048828125,2579.0,2579.60009765625,2579.60009765625,20664
2022-09-09 12:00:00+05:30,2579.300048828125,2580.0,2573.199951171875,2574.85009765625,2574.85009765625,53118
2022-09-09 12:05:00+05:30,2574.5,2576.050048828125,2573.199951171875,2573.699951171875,2573.699951171875,56540
2022-09-09 12:10:00+05:30,2573.699951171875,2575.0,2568.60009765625,2568.64990234375,2568.64990234375,83910
2022-09-09 12:15:00+05:30,2568.39990234375,2575.550048828125,2567.14990234375,2573.449951171875,2573.449951171875,109168
2022-09-09 12:20:00+05:30,2573.949951171875,2573.949951171875,2570.199951171875,2572.0,2572.0,28854
2022-09-09 12:25:00+05:30,2571.949951171875,2571.949951171875,2567.64990234375,2569.949951171875,2569.949951171875,116439
2022-09-09 12:30:00+05:30,2569.949951171875,2574.0,2568.89990234375,2573.89990234375,2573.89990234375,144509
2022-09-09 12:35:00+05:30,2573.449951171875,2576.300048828125,2572.75,2573.0,2573.0,35675
2022-09-09 12:40:00+05:30,2573.449951171875,2575.050048828125,2573.449951171875,2575.0,2575.0,54013
2022-09-09 12:45:00+05:30,2575.0,2575.0,2573.89990234375,2574.10009765625,2574.10009765625,31556
2022-09-09 12:50:00+05:30,2574.10009765625,2575.0,2574.0,2574.10009765625,2574.10009765625,18312
2022-09-09 12:55:00+05:30,2574.60009765625,2575.0,2574.0,2574.949951171875,2574.949951171875,21639
2022-09-09 13:00:00+05:30,2575.0,2575.0,2570.699951171875,2570.949951171875,2570.949951171875,24232
2022-09-09 13:05:00+05:30,2570.75,2572.5,2569.25,2571.39990234375,2571.39990234375,26398
2022-09-09 13:10:00+05:30,2571.10009765625,2573.199951171875,2569.25,2569.75,2569.75,41732
2022-09-09 13:15:00+05:30,2569.89990234375,2571.0,2568.5,2569.5,2569.5,44108
2022-09-09 13:20:00+05:30,2569.5,2570.0,2566.300048828125,2567.449951171875,2567.449951171875,44431
2022-09-09 13:25:00+05:30,2567.449951171875,2569.5,2564.0,2569.199951171875,2569.199951171875,49029
2022-09-09 13:30:00+05:30,2569.300048828125,2569.5,2567.10009765625,2568.199951171875,2568.199951171875,24399
2022-09-09 13:35:00+05:30,2568.25,2570.0,2567.0,2568.10009765625,2568.10009765625,40674
2022-09-09 13:40:00+05:30,2568.050048828125,2568.39990234375,2565.10009765625,2568.39990234375,2568.39990234375,29883
2022-09-09 13:45:00+05:30,2568.5,2570.0,2567.25,2569.300048828125,2569.300048828125,30373
2022-09-09 13:50:00+05:30,2569.449951171875,2573.949951171875,2569.35009765625,2571.199951171875,2571.199951171875,84167
2022-09-09 13:55:00+05:30,2571.25,2573.0,2570.0,2572.949951171875,2572.949951171875,26714
2022-09-09 14:00:00+05:30,2573.0,2574.949951171875,2572.0,2572.64990234375,2572.64990234375,38953
2022-09-09 14:05:00+05:30,2573.0,2573.0,2569.5,2569.5,2569.5,34373
2022-09-09 14:10:00+05:30,2569.550048828125,2571.0,2568.199951171875,2570.449951171875,2570.449951171875,37853
2022-09-09 14:15:00+05:30,2570.449951171875,2577.0,2569.5,2573.25,2573.25,52997
2022-09-09 14:20:00+05:30,2573.199951171875,2574.0,2571.5,2572.64990234375,2572.64990234375,19496
2022-09-09 14:25:00+05:30,2572.60009765625,2573.85009765625,2571.60009765625,2573.199951171875,2573.199951171875,22938
2022-09-09 14:30:00+05:30,2573.199951171875,2573.89990234375,2570.5,2571.39990234375,2571.39990234375,34471
2022-09-09 14:35:00+05:30,2571.35009765625,2571.699951171875,2570.0,2570.800048828125,2570.800048828125,28752
2022-09-09 14:40:00+05:30,2570.85009765625,2573.0,2570.5,2572.60009765625,2572.60009765625,28479
2022-09-09 14:45:00+05:30,2572.89990234375,2573.949951171875,2571.300048828125,2571.300048828125,2571.300048828125,29016
2022-09-09 14:50:00+05:30,2571.35009765625,2573.949951171875,2571.300048828125,2571.60009765625,2571.60009765625,29785
2022-09-09 14:55:00+05:30,2571.60009765625,2572.64990234375,2569.050048828125,2571.199951171875,2571.199951171875,44214
2022-09-09 15:00:00+05:30,2572.0,2573.0,2568.699951171875,2572.800048828125,2572.800048828125,103712
2022-09-09 15:05:00+05:30,2572.89990234375,2573.699951171875,2569.199951171875,2571.0,2571.0,107469
2022-09-09 15:10:00+05:30,2571.949951171875,2572.25,2568.60009765625,2569.949951171875,2569.949951171875,115487
2022-09-09 15:15:00+05:30,2570.0,2571.0,2566.949951171875,2567.89990234375,2567.89990234375,123320
2022-09-09 15:20:00+05:30,2567.89990234375,2568.89990234375,2564.60009765625,2567.449951171875,2567.449951171875,134098
2022-09-09 15:25:00+05:30,2567.449951171875,2568.89990234375,2565.800048828125,2568.0,2568.0,101728
2022-09-12 09:15:00+05:30,2572.050048828125,2582.949951171875,2572.050048828125,2580.25,2580.25,0
2022-09-12 09:20:00+05:30,2580.0,2581.25,2579.0,2580.0,2580.0,46050
2022-09-12 09:25:00+05:30,2579.5,2586.35009765625,2577.0,2586.0,2586.0,77794
2022-09-12 09:30:00+05:30,2585.10009765625,2589.0,2581.25,2582.949951171875,2582.949951171875,50808
2022-09-12 09:35:00+05:30,2582.89990234375,2588.199951171875,2582.0,2586.35009765625,2586.35009765625,38064
2022-09-12 09:40:00+05:30,2585.14990234375,2591.0,2585.10009765625,2588.0,2588.0,70197
2022-09-12 09:45:00+05:30,2587.300048828125,2588.550048828125,2585.0,2585.0,2585.0,27322
2022-09-12 09:50:00+05:30,2586.10009765625,2588.5,2584.050048828125,2587.0,2587.0,30840
2022-09-12 09:55:00+05:30,2587.10009765625,2588.60009765625,2585.5,2586.300048828125,2586.300048828125,23016
2022-09-12 10:00:00+05:30,2586.300048828125,2593.800048828125,2586.0,2593.0,2593.0,64310
2022-09-12 10:05:00+05:30,2593.5,2593.64990234375,2590.550048828125,2592.0,2592.0,37019
2022-09-12 10:10:00+05:30,2592.0,2594.0,2591.0,2592.699951171875,2592.699951171875,39075
2022-09-12 10:15:00+05:30,2592.699951171875,2594.0,2591.10009765625,2592.39990234375,2592.39990234375,36382
2022-09-12 10:20:00+05:30,2592.5,2593.949951171875,2588.75,2593.050048828125,2593.050048828125,65989
2022-09-12 10:25:00+05:30,2593.050048828125,2596.0,2592.25,2594.10009765625,2594.10009765625,71540
2022-09-12 10:30:00+05:30,2594.300048828125,2596.0,2591.64990234375,2591.64990234375,2591.64990234375,36533
2022-09-12 10:35:00+05:30,2591.699951171875,2592.0,2589.0,2591.89990234375,2591.89990234375,27376
2022-09-12 10:40:00+05:30,2591.75,2593.050048828125,2591.050048828125,2591.35009765625,2591.35009765625,21038
2022-09-12 10:45:00+05:30,2592.0,2592.050048828125,2588.550048828125,2589.25,2589.25,22547
2022-09-12 10:50:00+05:30,2589.25,2592.0,2588.14990234375,2592.0,2592.0,17544
2022-09-12 10:55:00+05:30,2591.949951171875,2593.0,2591.0,2592.800048828125,2592.800048828125,21383
2022-09-12 11:00:00+05:30,2592.5,2596.0,2592.39990234375,2594.800048828125,2594.800048828125,44986
2022-09-12 11:05:00+05:30,2595.0,2595.550048828125,2593.199951171875,2594.85009765625,2594.85009765625,23635
2022-09-12 11:10:00+05:30,2594.14990234375,2594.85009765625,2593.10009765625,2594.0,2594.0,17233
2022-09-12 11:15:00+05:30,2593.5,2598.60009765625,2593.35009765625,2597.0,2597.0,55623
2022-09-12 11:20:00+05:30,2597.449951171875,2598.550048828125,2596.050048828125,2597.199951171875,2597.199951171875,27633
2022-09-12 11:25:00+05:30,2597.199951171875,2597.60009765625,2594.0,2594.550048828125,2594.550048828125,62550
2022-09-12 11:30:00+05:30,2594.550048828125,2598.0,2594.10009765625,2597.800048828125,2597.800048828125,43126
2022-09-12 11:35:00+05:30,2597.949951171875,2599.949951171875,2596.550048828125,2598.39990234375,2598.39990234375,59359
2022-09-12 11:40:00+05:30,2598.949951171875,2602.39990234375,2598.39990234375,2600.300048828125,2600.300048828125,86129
2022-09-12 11:45:00+05:30,2599.85009765625,2602.300048828125,2599.39990234375,2601.0,2601.0,55378
2022-09-12 11:50:00+05:30,2600.89990234375,2605.0,2597.64990234375,2603.949951171875,2603.949951171875,105863
2022-09-12 11:55:00+05:30,2603.14990234375,2603.39990234375,2600.949951171875,2601.0,2601.0,29409
2022-09-12 12:00:00+05:30,2601.0,2602.800048828125,2600.550048828125,2601.0,2601.0,20548
2022-09-12 12:05:00+05:30,2602.0,2602.949951171875,2600.0,2602.949951171875,2602.949951171875,28990
2022-09-12 12:10:00+05:30,2602.64990234375,2603.0,2600.300048828125,2602.050048828125,2602.050048828125,20792
2022-09-12 12:15:00+05:30,2602.800048828125,2602.800048828125,2598.89990234375,2600.64990234375,2600.64990234375,32736
2022-09-12 12:20:00+05:30,2600.64990234375,2602.300048828125,2599.949951171875,2601.5,2601.5,20619
2022-09-12 12:25:00+05:30,2601.5,2602.39990234375,2600.0,2600.85009765625,2600.85009765625,11213
2022-09-12 12:30:00+05:30,2600.5,2602.35009765625,2600.0,2600.550048828125,2600.550048828125,23691
2022-09-12 12:35:00+05:30,2600.64990234375,2600.800048828125,2598.050048828125,2600.449951171875,2600.449951171875,29356
2022-09-12 12:40:00+05:30,2600.699951171875,2602.0,2600.0,2600.35009765625,2600.35009765625,17593
2022-09-12 12:45:00+05:30,2600.5,2601.800048828125,2599.0,2599.85009765625,2599.85009765625,26585
2022-09-12 12:50:00+05:30,2599.89990234375,2601.89990234375,2599.050048828125,2601.89990234375,2601.89990234375,18515
2022-09-12 12:55:00+05:30,2601.89990234375,2602.0,2600.0,2600.5,2600.5,16409
2022-09-12 13:00:00+05:30,2600.949951171875,2601.0,2600.0,2600.449951171875,2600.449951171875,22051
2022-09-12 13:05:00+05:30,2600.5,2602.0,2599.5,2601.0,2601.0,28674
2022-09-12 13:10:00+05:30,2601.10009765625,2602.0,2600.0,2600.5,2600.5,14893
2022-09-12 13:15:00+05:30,2600.5,2601.89990234375,2600.0,2601.0,2601.0,14968
2022-09-12 13:20:00+05:30,2601.199951171875,2601.800048828125,2600.14990234375,2601.800048828125,2601.800048828125,10674
2022-09-12 13:25:00+05:30,2601.800048828125,2602.0,2600.0,2600.85009765625,2600.85009765625,23116
2022-09-12 13:30:00+05:30,2600.85009765625,2602.0,2600.35009765625,2600.35009765625,2600.35009765625,27242
2022-09-12 13:35:00+05:30,2600.25,2601.449951171875,2596.5,2598.5,2598.5,76200
2022-09-12 13:40:00+05:30,2598.5,2599.0,2595.60009765625,2597.60009765625,2597.60009765625,35434
2022-09-12 13:45:00+05:30,2597.39990234375,2601.0,2597.39990234375,2600.0,2600.0,45477
2022-09-12 13:50:00+05:30,2599.800048828125,2601.0,2598.199951171875,2598.300048828125,2598.300048828125,18468
2022-09-12 13:55:00+05:30,2598.300048828125,2599.199951171875,2595.199951171875,2597.199951171875,2597.199951171875,32934
2022-09-12 14:00:00+05:30,2597.800048828125,2601.699951171875,2597.25,2601.449951171875,2601.449951171875,32605
2022-09-12 14:05:00+05:30,2600.60009765625,2608.0,2600.0,2607.0,2607.0,92545
2022-09-12 14:10:00+05:30,2606.89990234375,2611.949951171875,2605.60009765625,2611.949951171875,2611.949951171875,191688
2022-09-12 14:15:00+05:30,2611.35009765625,2612.0,2604.35009765625,2604.75,2604.75,102443
2022-09-12 14:20:00+05:30,2604.199951171875,2605.800048828125,2602.10009765625,2603.949951171875,2603.949951171875,37799
2022-09-12 14:25:00+05:30,2603.300048828125,2603.300048828125,2599.0,2601.0,2601.0,63502
2022-09-12 14:30:00+05:30,2601.0,2604.199951171875,2599.050048828125,2602.64990234375,2602.64990234375,28263
2022-09-12 14:35:00+05:30,2601.35009765625,2603.699951171875,2600.0,2602.800048828125,2602.800048828125,20609
2022-09-12 14:40:00+05:30,2602.800048828125,2603.449951171875,2600.14990234375,2601.300048828125,2601.300048828125,28376
2022-09-12 14:45:00+05:30,2600.550048828125,2602.0,2600.39990234375,2601.550048828125,2601.550048828125,30536
2022-09-12 14:50:00+05:30,2601.550048828125,2604.0,2600.699951171875,2603.85009765625,2603.85009765625,30427
2022-09-12 14:55:00+05:30,2602.449951171875,2603.60009765625,2600.39990234375,2601.800048828125,2601.800048828125,40627
2022-09-12 15:00:00+05:30,2602.0,2602.85009765625,2599.0,2600.300048828125,2600.300048828125,51623
2022-09-12 15:05:00+05:30,2600.300048828125,2600.949951171875,2597.0,2600.0,2600.0,71900
2022-09-12 15:10:00+05:30,2600.0,2600.0,2596.0,2596.25,2596.25,68139
2022-09-12 15:15:00+05:30,2596.39990234375,2599.550048828125,2596.050048828125,2597.14990234375,2597.14990234375,66408
2022-09-12 15:20:00+05:30,2597.10009765625,2599.800048828125,2595.85009765625,2595.89990234375,2595.89990234375,88224
2022-09-12 15:25:00+05:30,2595.949951171875,2598.800048828125,2595.0,2598.050048828125,2598.050048828125,0
2022-09-13 09:15:00+05:30,2615.39990234375,2615.39990234375,2606.0,2606.25,2606.25,295807
2022-09-13 09:20:00+05:30,2606.199951171875,2610.89990234375,2604.35009765625,2608.449951171875,2608.449951171875,108270
2022-09-13 09:25:00+05:30,2608.60009765625,2613.949951171875,2607.89990234375,2610.39990234375,2610.39990234375,73762
2022-09-13 09:30:00+05:30,2610.449951171875,2614.800048828125,2610.14990234375,2612.25,2612.25,62819
2022-09-13 09:35:00+05:30,2612.25,2616.89990234375,2611.10009765625,2611.300048828125,2611.300048828125,69109
2022-09-13 09:40:00+05:30,2611.5,2611.5,2608.64990234375,2609.0,2609.0,50008
2022-09-13 09:45:00+05:30,2609.0,2609.39990234375,2607.0,2608.550048828125,2608.550048828125,53143
2022-09-13 09:50:00+05:30,2608.85009765625,2608.85009765625,2604.64990234375,2606.10009765625,2606.10009765625,56271
2022-09-13 09:55:00+05:30,2606.35009765625,2607.75,2604.300048828125,2604.699951171875,2604.699951171875,37384
2022-09-13 10:00:00+05:30,2605.0,2608.64990234375,2604.89990234375,2607.25,2607.25,32140
2022-09-13 10:05:00+05:30,2607.25,2608.199951171875,2605.10009765625,2606.14990234375,2606.14990234375,20009
2022-09-13 10:10:00+05:30,2606.10009765625,2606.39990234375,2604.25,2604.800048828125,2604.800048828125,25458
2022-09-13 10:15:00+05:30,2604.800048828125,2607.449951171875,2604.050048828125,2606.39990234375,2606.39990234375,17845
2022-09-13 10:20:00+05:30,2606.39990234375,2607.14990234375,2604.60009765625,2605.14990234375,2605.14990234375,23687
2022-09-13 10:25:00+05:30,2605.14990234375,2606.75,2604.300048828125,2604.89990234375,2604.89990234375,22573
2022-09-13 10:30:00+05:30,2604.5,2606.300048828125,2602.050048828125,2603.050048828125,2603.050048828125,50501
2022-09-13 10:35:00+05:30,2603.0,2605.89990234375,2602.0,2604.0,2604.0,56615
2022-09-13 10:40:00+05:30,2604.0,2606.14990234375,2604.0,2605.85009765625,2605.85009765625,124721
2022-09-13 10:45:00+05:30,2605.949951171875,2614.0,2605.64990234375,2611.60009765625,2611.60009765625,70879
2022-09-13 10:50:00+05:30,2611.60009765625,2619.64990234375,2611.199951171875,2613.10009765625,2613.10009765625,144828
2022-09-13 10:55:00+05:30,2614.5,2617.25,2613.35009765625,2615.0,2615.0,42338
2022-09-13 11:00:00+05:30,2615.199951171875,2616.5,2613.0,2613.0,2613.0,43500
2022-09-13 11:05:00+05:30,2613.0,2614.0,2611.800048828125,2611.800048828125,2611.800048828125,32648
2022-09-13 11:10:00+05:30,2612.10009765625,2617.89990234375,2612.10009765625,2617.25,2617.25,77557
2022-09-13 11:15:00+05:30,2617.0,2617.0,2613.39990234375,2613.949951171875,2613.949951171875,22874
2022-09-13 11:20:00+05:30,2613.60009765625,2615.949951171875,2613.550048828125,2615.25,2615.25,27321
2022-09-13 11:25:00+05:30,2615.300048828125,2618.14990234375,2615.0,2615.0,2615.0,67250
2022-09-13 11:30:00+05:30,2615.10009765625,2619.5,2614.0,2615.89990234375,2615.89990234375,47718
2022-09-13 11:35:00+05:30,2616.60009765625,2618.5,2615.75,2617.949951171875,2617.949951171875,45052
2022-09-13 11:40:00+05:30,2617.75,2624.449951171875,2617.64990234375,2623.199951171875,2623.199951171875,181594
2022-09-13 11:45:00+05:30,2623.89990234375,2626.0,2621.25,2623.699951171875,2623.699951171875,159148
